Sample Names,lung_cocci_S13-15588,lung_cocci_S15-7163,lung_cocci_S16-1593,lung_control_S16-1234,lung_control_S16-430,lung_control_S16-455,lung_sarc_ng07-1929,lung_sarc_ng14-2391,lung_sarc_S01-274,lung_sarc_S08-13633,lung_sarc_S08-8308,lung_sarc_S14-1820,lymph_control_LN2,lymph_control_LN4,lymph_control_LN5,lymph_sarc_S01-01562,lymph_sarc_S03-06811,lymph_sarc_S08-11588-2,lymph_sarc_S10-5712,lymph_sarc_S10-8898,lymph_sarc_S11-16399,lymph_sarc_S11-3356,lymph_sarc_S11-5747,lymph_sarc_S12-10867-2,lymph_sarc_S12-11588,lymph_sarc_S15-2130,lymph_sarc_S16-3789,lymph_TB_S07-1722,lymph_TB_S10-2574,lymph_TB_S11-5890,lymph_TB_S13-12712
GeneName,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM
RELN,21.053465,47.8727,60.198423,33.504594,54.061292,53.257386,290.892689,153.394252,97.904507,109.922073,29.436147,36.018816,108.292725,149.173362,210.54346,59.528864,58.072708,148.690658,63.070977,36.945774,46.05492,57.270741,37.011779,50.519246,34.654259,43.110567,214.676055,26.165161,37.000695,54.339346,36.152531
REST,317.469582,580.181985,640.226872,249.595147,347.00743,260.951834,1.832587,973.170323,491.567223,556.009939,405.102279,490.432202,669.131173,983.284931,365.61728,655.569847,642.743603,1368.953006,751.21319,633.577058,577.711415,492.255653,390.076046,635.389715,322.332078,425.614397,478.496823,375.878894,271.700365,409.827172,560.240698
RET,15.112636,23.014032,12.327629,7.601883,14.502284,17.970858,0.122172,68.516099,46.907565,37.519064,9.23686,18.249534,16.722754,8.621058,25.885832,30.187623,11.43707,4.226349,28.595398,44.59269,24.769824,26.117975,10.400779,18.987099,82.790448,57.207558,60.849787,13.491411,8.519347,9.472786,6.505808
RFC1,311.945653,311.128628,287.044796,245.723818,344.348677,266.661325,726.193256,418.162028,282.407595,296.388056,273.553155,289.303132,358.54469,403.736735,321.723913,277.895409,300.025891,405.729547,316.563139,347.376193,231.781512,281.843371,230.035237,365.162606,210.299132,198.095513,361.944161,275.388322,183.500062,262.051709,269.455764
RFC3,80.565984,159.780625,237.464331,114.802506,129.87601,101.273273,288.693584,747.541323,162.492615,242.932801,154.590521,114.10761,281.413749,298.637321,185.86349,245.638852,274.095293,308.523509,252.847759,160.069712,193.637866,169.294827,118.625096,153.253016,106.906015,136.544114,188.52642,180.539612,102.81683,152.339623,158.0335
RFC4,121.422214,159.868465,300.902131,90.166775,136.724311,76.844138,194.498597,362.196368,234.417548,232.266847,204.124451,172.121916,311.691511,285.172972,204.996496,298.772831,306.138808,575.936165,347.977802,235.335986,246.473879,222.894367,157.323488,310.913751,157.130954,151.29678,216.751423,229.353991,128.29135,159.74562,191.633119
RGS2,669.437664,1358.003556,882.190337,1672.273407,1367.081974,1242.797149,586.061414,71.026187,440.089177,311.320392,486.609954,429.248239,760.185465,1119.478273,870.792959,222.598455,131.230516,401.887411,218.855483,173.731057,242.989151,382.329396,288.410778,298.368703,145.927659,287.267179,249.542236,862.38736,1068.092304,324.227632,296.79663
RHEB,79.002608,83.974864,180.145354,86.647385,70.336078,85.548772,189.367353,160.831549,128.695113,205.037292,164.030389,87.11751,134.224045,64.512636,109.492246,174.448726,176.387223,228.22287,131.216629,95.973091,137.882216,111.814304,79.645601,85.102891,85.5438,113.267687,137.555384,140.065379,80.098571,100.153184,130.445578
RHOA,2676.81263,1855.616113,1409.938841,2575.841625,2895.461575,3356.057733,410.86607,612.275482,1827.590885,1565.887617,2047.233241,2373.111714,1720.159958,2255.230004,2235.506888,1537.311761,1513.83422,1351.663395,1765.02074,2260.136223,1871.48737,1799.098437,2343.267295,2281.503412,2331.234709,2412.306673,2247.37439,1543.090382,2190.223999,2449.145779,1626.452123
RHOB,3239.419591,4370.909245,1060.356072,6084.743958,5495.398828,5699.569935,129.25849,177.379535,1256.882182,725.535876,925.005529,1079.603985,1332.074191,1146.697568,4217.139685,363.003817,350.703942,1551.45446,474.200306,380.88515,338.772084,481.766507,671.740373,455.351327,431.421785,700.833567,1277.596478,1165.085569,1855.213189,702.019564,404.183647
RHOU,226.06419,296.02018,313.679673,230.660828,183.856734,253.089584,1.832587,846.829239,308.026341,606.830076,316.184816,247.137104,351.030501,279.361023,452.84128,329.242581,364.310111,585.157291,365.135041,236.538872,290.456799,232.649273,200.613215,252.257176,193.399247,211.372912,196.246788,293.458636,349.460291,240.350417,313.925848
RIF1,339.148398,376.832811,331.226299,366.368511,363.926761,374.860866,1.588242,458.416399,284.332007,409.949102,327.959274,329.836306,555.902657,670.117737,484.113294,346.358305,448.609203,424.171799,400.093922,413.706745,377.104093,356.84077,269.764337,307.523197,318.059635,336.606649,478.413808,290.515055,241.548557,302.52634,314.255256
RIN1,31.059073,11.946215,65.957315,26.184262,12.488078,21.153197,289.548791,67.77237,108.007675,144.17861,74.605406,23.532293,32.635155,16.757787,40.195391,78.807564,47.128615,87.216484,77.570052,21.050499,53.966195,42.690827,54.627513,18.308989,162.827544,33.685253,54.540668,148.48729,33.743298,43.402583,50.975892
RIPK1,244.512029,225.396968,279.306284,190.187842,177.330706,224.542127,1.710415,600.654705,273.146357,368.665584,274.162179,195.270009,277.87766,319.947801,271.720846,347.674899,360.859271,568.636107,360.624217,240.834892,304.018984,276.703689,240.342315,262.767892,195.962712,215.224997,305.660184,246.770177,203.378539,254.990178,283.126197
RIPK2,113.084208,111.293047,71.266294,154.923553,120.932935,182.984518,278.308923,120.019382,300.208414,218.589328,184.737196,190.947751,169.953277,100.449855,134.734952,223.068667,193.148446,68.005805,154.334599,287.919273,235.26624,246.075381,325.516258,186.480439,258.815094,188.834117,190.352744,170.155314,268.025352,244.742345,256.526499
RIPK3,86.298363,64.298745,84.403767,71.725171,73.478239,84.331995,790.944673,89.154599,82.990307,120.964473,69.631712,102.005288,76.909936,133.093636,97.996364,106.644127,102.539246,61.858387,128.477915,117.968714,98.043297,117.058877,115.439272,104.768101,109.089708,103.678454,170.429212,104.660645,97.972496,143.900232,131.76321
RIT1,434.097442,475.916123,478.258021,529.527437,479.219919,474.636567,796.564607,695.015412,451.755931,570.691312,488.437025,462.865801,497.925531,590.494034,501.236531,550.148272,515.358309,586.694146,541.379353,516.123866,461.020114,549.94596,405.16186,479.085202,463.322692,427.909256,511.702709,449.304878,477.835164,472.519792,492.876757
RND2,33.6647,50.156535,231.795421,40.824925,47.857537,20.030019,302.132557,706.915087,153.111102,206.166628,123.428808,51.290794,134.666056,34.968561,80.631955,196.266572,181.711376,268.94951,192.998799,95.027967,171.222588,142.023046,53.971608,82.729504,65.131018,97.285633,91.482217,146.606669,56.712127,64.75941,117.269257
RNF149,1144.182886,952.798484,618.900973,785.457486,951.752674,1349.311922,399.381856,1144.042223,846.020025,1037.358196,878.821231,1029.465793,896.251223,1707.066332,1017.506138,930.54994,944.741403,954.002334,1016.143512,871.318815,820.041293,879.514948,936.538572,986.651052,855.62789,869.25983,931.757172,740.555828,1154.121009,751.708632,873.343026
RNF4,403.66372,422.948714,622.590263,403.040556,411.542593,442.157986,313.005909,907.536176,543.887199,476.328984,582.632694,404.083093,752.081928,819.775428,738.308949,614.567343,710.281472,671.605348,705.138351,719.15378,572.908141,544.386712,460.538978,547.235326,461.708658,500.689072,661.129198,410.138902,367.835354,491.207016,484.559205
RNF43,73.582904,42.426631,130.654872,53.705893,43.990262,47.735092,41.660818,169.291475,114.622844,98.754191,65.47005,31.504458,86.486843,24.216455,44.054149,118.493474,83.90471,88.753338,72.978678,30.072141,92.674932,95.661018,35.044065,36.957033,64.276529,53.191555,58.940448,150.858508,47.858687,55.975554,59.211092
RNH1,529.150712,393.346696,236.11459,475.61038,463.428543,620.836985,156.136437,145.58509,378.868792,180.442855,423.372991,526.258918,341.821936,435.993052,449.706039,364.790623,279.518042,306.218228,392.522183,391.109678,375.879729,414.845751,417.436652,402.119638,450.69525,513.392757,400.795049,393.949208,362.322835,565.783677,328.337449
RORC,51.904088,24.155949,164.488366,46.737501,22.47854,29.015448,406.834378,390.644029,96.461197,179.313519,68.921185,21.51524,75.657571,5.230754,44.456103,113.415182,90.017627,110.269299,88.363808,42.61652,116.220392,86.430569,53.784206,27.463483,54.592325,76.877779,48.065521,105.233008,36.750126,67.342897,79.963798
ROS1,518.102853,487.423139,189.953468,247.272349,596.446715,664.640952,596.934766,57.639052,198.575357,409.196211,274.771202,285.845326,2.873072,0.484329,1.125471,7.147225,8.183421,3.073709,12.646415,2.577612,4.61491,2.83207,5.528342,0.678111,11.298238,2.130941,45.160005,587.244337,376.104132,8.353275,4.1176
RPA1,150.396785,114.63096,84.403767,136.974663,134.307264,161.550526,118.507311,2.045257,135.310283,109.043701,168.699571,127.074384,233.750216,296.506273,208.774863,107.490509,133.892593,109.885086,87.961055,140.39394,140.896035,166.357866,138.302244,175.969724,138.901864,123.512593,252.281722,99.100548,113.925391,173.610334,97.998887
RPA3,22.199941,24.682988,207.320128,30.125979,13.29376,12.542161,226.874306,630.217961,197.372599,172.662983,113.48142,21.99549,122.805424,25.281979,86.741655,188.084879,127.48389,247.049336,126.303054,78.78901,148.901491,123.247473,47.599959,68.150124,76.524199,73.025694,71.143612,148.977887,49.111532,77.935194,104.175288
RPL13,75.458955,72.819207,261.579693,96.572065,67.838462,51.47902,307.141629,545.990572,200.620046,287.980774,180.880045,82.603152,256.145446,137.452598,168.338299,241.971197,218.586067,250.123044,247.531432,186.361356,182.430227,179.259517,100.821961,105.785267,144.028796,122.037327,156.399725,168.356459,105.740136,121.51001,170.551005
RPL35,6473.419479,7884.326206,10561.53881,5715.559935,8458.537728,6034.838755,4607.61313,3790.790321,6415.752089,4995.305725,8125.086976,5666.86437,14811.35076,12948.53839,10592.20915,4396.484054,8411.669045,4081.116709,7239.307637,9813.656687,5669.464307,6634.909726,5572.47478,7534.487862,7473.357046,5308.009017,9052.256684,4691.576936,5225.867946,5159.826569,4955.531975
RPL5P5,2901.417669,3286.702396,4238.274895,2375.588328,2884.907135,2832.656493,2098.678961,4528.291292,2665.552432,3836.983056,3095.667578,2621.785621,6928.156028,5275.312516,4137.713591,3093.243925,4118.429675,4080.348282,4191.199303,4418.456768,3379.997924,3384.742739,2623.619812,3270.527852,2739.395417,2733.750861,3990.517395,2256.009259,2087.323645,2622.842229,2672.24025
RPRM,9.901382,7.993423,65.867332,11.191661,12.40751,6.083884,409.644345,16.733918,49.553632,81.061255,45.270763,9.508967,35.729233,10.558374,22.429028,61.409713,51.072432,62.242601,43.658326,32.993435,50.481467,42.795718,12.274793,20.343321,22.976248,25.325409,32.20971,45.053137,19.544385,23.940314,31.870226
RPS4X,622.015254,1128.390277,1854.993248,823.889226,970.28337,583.210501,403.902238,2811.763127,1107.379354,1322.829334,1104.870535,831.026128,1760.751313,1064.458488,1069.760147,1418.254033,1419.971372,1806.572281,1420.909358,899.071106,1519.05892,1313.346055,669.960059,862.556796,824.106756,1189.638547,726.710823,1201.144431,765.237855,899.13963,1191.715882
RPS6KA1,531.443663,186.483929,137.673523,281.903148,250.003263,329.184935,430.413667,150.884164,268.575877,208.425301,309.587059,370.945782,257.545148,399.377773,302.590907,337.330231,315.209587,143.311668,326.068088,445.840976,343.481176,388.622884,382.67369,434.668951,388.222641,440.285103,427.940861,222.730935,303.522633,387.006369,276.208629
RPS6KA5,119.754612,216.173787,231.345508,129.372781,151.710005,119.80572,16.126768,584.385618,185.826122,306.677565,183.417644,159.251193,300.051885,295.150151,224.290284,250.340974,291.448089,472.966924,264.285919,202.686233,222.080782,192.580733,126.964459,280.737825,151.719193,161.13189,241.323779,170.155314,79.764478,143.641883,181.503822
RPS6KA6,20.53234,181.037861,112.118437,61.518939,87.094272,24.429135,306.775112,721.696715,180.894814,235.403892,127.691974,49.369791,187.781059,96.187759,85.21423,203.978052,211.487196,383.445159,130.652777,97.433738,152.668765,131.848574,36.636977,75.270286,54.497382,97.859347,80.27523,132.21583,66.400796,63.295434,76.75207
RPS6KB1,35.540751,15.459808,71.80619,22.73526,11.118418,16.379688,657.654491,189.837008,101.993884,112.43171,83.639258,18.729784,74.847217,19.760627,44.054149,89.43436,73.354999,102.969241,61.540519,48.459108,50.575649,61.046834,28.297614,23.055763,104.817265,34.668764,70.147435,110.547806,31.571699,50.11965,48.752388
RPS6KB2,290.996413,220.126579,320.698323,222.777394,232.197681,212.655153,489.422978,277.69008,326.548816,201.021874,225.744793,162.516899,372.836383,356.853678,321.563131,205.106561,275.67282,205.554268,234.160063,210.59091,209.083688,212.195437,232.846258,257.682062,255.587026,193.259917,381.535634,174.652451,166.795459,253.09562,198.468335
RPTOR,138.515126,94.779161,95.561622,84.958077,88.302796,90.88387,202.684154,254.634459,167.905026,153.464264,112.9739,84.428105,233.897553,124.666309,169.865724,89.622445,103.722392,103.737668,152.401389,128.794685,89.661113,124.40128,105.788099,127.484809,178.493168,63.108624,187.281199,88.879782,74.084914,98.258626,74.28151
RRM1,191.461465,165.051014,107.259372,153.656572,219.548467,265.257352,0.855207,19.15104,192.441291,101.263828,193.162024,155.793386,211.428654,331.08737,195.269211,106.079872,143.554945,87.216484,150.226528,135.840158,113.960028,129.016504,171.097492,254.969619,174.505555,185.063992,282.914152,163.041661,162.535785,164.051431,98.987111
RRM2P2,97.346221,149.239847,282.455678,74.751846,92.73405,58.87328,676.591226,167.246218,244.159888,252.845865,185.549227,134.662348,256.219115,500.796285,152.340533,235.294184,256.939689,551.346496,210.639341,172.528171,239.221877,246.70473,177.656542,417.377129,147.351807,247.353023,160.882519,319.051434,204.213769,230.016469,289.714358
RRM2B,381.880679,292.330908,265.358966,385.232442,288.837157,474.355773,75.380424,251.566574,420.243669,412.333257,411.192516,374.115438,321.047413,416.135559,253.954483,360.464671,399.212893,335.802674,376.975952,423.072069,336.511719,315.198857,338.165854,378.385764,501.584791,333.901994,297.109668,405.3147,472.072076,324.572097,344.066682
RSPO1,72.123753,101.191468,276.966734,61.096612,75.170172,39.872841,581.052342,569.325091,206.273009,227.247574,144.643134,77.704593,195.589922,70.518316,89.796504,224.761431,239.488298,302.376092,234.723915,153.367921,201.360777,177.37147,67.55821,100.699437,100.449879,112.120257,104.515527,180.457846,66.985457,111.434411,152.186508
RSPO2,62.22237,160.219824,220.547584,83.339158,127.13669,67.858709,300.544315,405.332691,202.664735,101.765755,144.03411,102.485538,129.509259,169.999513,63.910672,174.354683,185.458002,310.060364,170.122481,100.09727,148.807309,112.758327,55.470819,82.051393,43.199144,83.926274,93.557585,130.089911,61.80703,90.077584,148.892427
RTN1,114.334909,150.118246,177.805804,71.795558,120.771799,61.681226,361.019696,344.997618,156.117997,203.656992,176.921391,239.06889,129.288254,105.87434,113.431395,218.742715,217.205731,243.591413,234.321163,209.989467,221.609873,176.63723,199.95731,208.858092,205.646916,256.450501,138.71759,102.943556,64.312721,96.880767,135.46905
RTN4RL1,41.27313,36.804883,150.451065,51.87581,47.454696,36.971296,578.48672,182.306745,99.347816,116.447128,67.906145,27.27825,96.726768,18.210774,76.049681,109.653485,63.396861,66.46895,80.228215,23.37035,94.841114,79.927298,18.740142,21.360487,39.686247,70.976713,66.162729,135.077645,39.756955,49.000139,72.305061
RUNDC1,181.455858,189.821842,521.359732,164.707457,158.880578,150.880329,306.897284,787.516794,304.418067,326.378211,299.436663,167.799659,396.852321,250.882472,332.496278,408.6144,374.958417,406.882187,373.915036,295.909871,409.125919,299.045572,215.605328,293.960984,245.333163,241.451957,257.511649,296.892814,160.948848,267.907613,357.737115
RUNX1,521.438056,309.196152,485.636602,381.220337,363.52392,540.436115,410.133035,214.287122,743.78559,395.518693,383.989457,479.194331,206.934875,279.457889,198.565234,218.272502,255.953734,208.243764,275.562977,238.858723,263.332429,230.026986,601.745944,375.673322,435.884115,330.541665,320.519818,494.112716,547.242788,380.203186,445.853762
RUNX1T1,231.692344,249.640757,296.492978,298.373894,274.415441,248.222476,376.046911,436.197474,246.565404,200.143501,189.20337,227.638919,234.118559,75.167876,155.716946,229.087383,192.063896,345.0238,233.515659,155.859613,188.928774,162.267099,142.050273,130.536308,102.538629,142.035384,204.465245,266.230515,155.436329,143.211302,192.127231
RUNX2,108.185629,139.840987,239.713898,79.608604,70.013805,59.247672,401.825306,418.254994,149.382552,133.387173,140.582976,85.772808,254.96675,140.552304,209.819943,172.285749,151.836961,249.738831,202.100997,153.282,176.779316,208.419344,140.738463,120.703703,124.090729,134.331215,157.89399,145.789008,80.933801,133.566283,193.033103
RUNX3,109.64478,162.24014,288.574501,76.793092,92.170072,66.173941,174.340137,264.581844,179.331228,256.610319,192.146984,141.001659,370.257985,371.86788,242.699773,350.966385,473.060869,544.814865,337.425697,427.196248,328.412081,324.534198,209.23368,404.493026,238.97197,169.573693,260.00209,167.620564,79.597432,184.202631,264.102884
RUVBL1,222.520538,273.357507,315.209379,242.626755,234.050751,255.710334,630.654372,476.172945,333.524812,484.610784,246.045584,220.435155,330.255978,578.288941,329.762991,326.89152,371.606173,374.224033,363.846234,287.403751,287.160434,275.3401,208.765176,340.07251,204.222769,237.435954,289.721359,283.891999,193.522824,197.808996,270.11458
RXRG,26.89007,44.007748,155.400113,35.616228,43.667989,24.522733,592.903074,315.899193,95.378715,180.819301,93.180629,39.668723,107.850714,27.025564,64.71458,143.602805,140.498487,254.349394,116.637004,58.683636,123.001485,102.164289,42.165318,73.914065,42.629485,73.107653,67.823023,114.47258,29.984762,66.395619,116.939849
S100A2,28.140771,21.696435,141.092865,24.635731,19.25581,18.813242,112.398687,233.995959,134.107525,94.236846,72.778335,37.93982,87.076191,17.629579,55.550031,117.082837,83.411733,133.706328,92.391328,67.705278,86.270567,73.738701,29.984226,23.055763,48.610905,56.551884,79.113024,118.479121,40.091047,58.81739,65.716901
S100A4,6134.479531,4213.588134,2455.807699,5488.277721,5512.559864,5349.88699,966.506535,992.972126,2658.456159,1295.097852,3516.401466,4950.714253,1462.688478,1767.220006,1932.915982,1107.913982,2079.87058,962.839246,1876.180315,1350.496908,2082.643059,1352.155897,2806.898396,1619.328325,3410.928491,4173.447087,2154.314893,2248.650307,1259.694099,4032.134446,1893.354975
S100A6,15902.97479,14843.43563,8988.641305,24428.50912,24303.8944,21423.8835,4197.846612,1059.071104,8991.217942,5667.63731,12497.9788,13483.61984,3770.207551,4013.828952,4668.694712,2918.513072,4214.560218,2717.158479,4463.056961,4157.430581,4907.627392,4030.559499,7570.267566,3735.372729,9662.271937,9383.023042,4537.252314,10518.55834,6610.930089,7997.27046,5181.341177
S100A7A,25.326694,81.25183,238.364158,44.555479,41.170373,6.926268,514.59051,357.641023,100.550575,216.707101,107.594191,60.703712,135.329072,73.424291,74.200693,174.63681,192.556873,313.518286,164.806153,91.161548,147.394582,141.393697,58.28184,104.089991,44.718235,95.482529,81.769495,131.970532,50.865516,100.411532,162.727564
S100A8,37.833703,31.885853,233.77504,45.400132,29.085136,11.793376,284.173202,666.753683,155.035515,136.147773,110.740813,51.674995,140.780543,48.626641,78.863358,200.498481,179.147895,272.791646,178.177523,52.325526,177.532771,172.231788,74.398362,82.051393,61.048461,95.31861,82.101554,138.757121,55.459281,97.052999,137.52785
S100B,109.64478,132.989481,233.145162,120.785469,64.6963,58.779681,234.326828,388.877671,123.523254,109.169182,195.902631,157.042039,284.949838,223.275713,161.665864,202.661457,275.574225,314.286713,224.171811,158.265384,199.759686,224.887305,176.813235,225.132749,151.33942,196.046532,177.402448,145.216645,85.026428,116.429152,183.397918
S1PR1,172.388276,264.661366,198.951738,195.67809,181.359119,189.536393,0.855207,308.461896,154.554412,235.654856,156.925112,121.791624,215.922434,469.121163,213.115965,228.899298,188.514461,305.834014,193.643203,174.074738,173.671316,156.498068,104.66369,205.467539,87.63255,115.398627,194.254435,190.188015,97.387834,119.529337,131.022042
SACS,202.926223,205.896529,284.975194,160.202638,211.411074,134.219846,339.761683,429.225008,144.57152,360.760229,235.996692,161.076146,367.826924,428.437518,284.985325,252.315866,297.955387,359.623916,306.413787,334.05853,253.16079,221.845452,179.530556,222.081251,221.502426,167.852549,302.754669,182.829064,109.498671,184.719328,215.5152
SAFB,538.114068,606.09473,593.705818,481.804507,567.200442,430.177414,334.141749,855.289164,458.250824,854.280222,564.767998,391.116319,803.797229,911.701091,676.568828,597.921831,649.152306,673.526416,663.493786,645.434074,531.750677,497.395335,473.094873,645.561376,517.345358,457.906343,617.961545,479.967176,406.255941,465.544377,529.358696
SALL4,32.309774,79.934233,433.896553,54.480159,46.971287,29.577037,294.191346,872.209015,215.534246,338.800911,224.425241,94.993625,268.006078,103.452695,140.764261,299.619213,265.123109,509.851428,287.001136,162.733245,312.683713,230.341661,124.43454,181.055554,111.178457,184.16244,117.133764,233.851128,115.01119,158.109411,261.385268
SAP30,88.90399,59.291876,111.578541,56.732569,39.881281,59.247672,515.201373,99.287916,93.21375,159.487392,277.410305,62.528665,81.477384,29.834672,116.164681,120.186238,78.284771,143.311668,94.727291,67.963039,82.220748,117.26866,82.925126,54.248855,134.059763,71.058672,88.493687,154.701516,94.046914,97.397464,113.728121
SAV1,299.647094,272.830469,200.481443,246.005369,275.785101,297.174345,283.928857,200.714055,221.42776,173.415874,218.436508,192.484554,323.404806,289.241336,282.895165,228.429086,243.136328,393.434712,259.452894,249.942455,212.380052,198.454655,157.136087,263.785058,212.957541,202.193475,301.841507,182.583766,180.660279,182.308074,218.068113
SCAPER,117.565886,67.812338,19.436262,97.979821,107.155765,102.958041,0.366517,36.721654,91.169062,65.250546,51.157993,61.856314,96.653099,154.113518,107.160913,53.228021,53.9317,66.084737,51.230065,89.614981,42.570192,58.004981,41.228311,62.047128,75.384881,64.583891,155.652592,74.325411,55.459281,65.965037,39.528963
SCN1A,114.022233,155.827834,199.581616,84.746914,122.866573,85.64237,191.322113,286.335938,133.866973,240.925092,115.003979,100.180334,144.684975,146.751716,58.52449,175.671277,175.598459,268.565297,162.14799,89.614981,150.314219,122.30345,60.90546,101.038493,56.206359,75.64839,84.176922,156.745669,59.969524,87.235748,117.845721
SCN3A,29.912597,152.402081,269.318205,62.293205,67.838462,22.744367,368.472217,787.330862,219.623623,378.955093,165.755956,100.660585,206.934875,224.147506,98.800272,258.616709,264.137155,356.934421,283.456918,132.661104,223.399328,184.923656,81.988119,103.41188,129.407547,112.612013,121.450529,194.276322,80.182094,131.843959,159.762892
SCUBE1,64.411097,27.493862,10.437993,28.577448,46.326741,26.394698,217.100507,40.25437,38.488258,85.829564,14.718073,16.13643,1.547039,0,2.170551,6.677013,0.492977,16.521184,4.833025,1.976169,0.847637,9.964689,3.841729,1.695277,25.349828,0.901552,40.013093,30.744064,11.192084,6.200369,2.717616
SCUBE2,60.242094,48.487578,221.987307,43.992376,58.895387,34.256948,210.503193,328.449632,145.654002,179.689965,103.838545,62.912866,229.182768,50.370226,156.681636,166.455118,142.174609,333.881606,183.654951,90.817867,133.267306,119.051815,56.314125,85.441947,67.59954,93.105711,137.970458,131.888766,56.545081,96.622418,128.46913
SEC14L2,18.968964,16.689565,121.56662,27.380855,11.521259,8.985429,0.122172,290.333485,68.55721,89.970464,59.379813,29.583454,66.74368,25.766308,63.589109,104.48115,56.593776,83.374348,90.941421,38.664182,101.057116,73.948484,44.788938,20.682376,81.746073,57.453436,48.978682,105.233008,41.176846,41.852491,54.764084
SEC22C,221.269837,193.159755,134.704094,185.11992,196.42538,205.167296,293.091793,75.767464,125.808494,113.435564,112.466381,153.584232,180.193202,158.569346,164.881496,85.108408,112.59598,53.789902,105.601597,121.491451,118.857484,123.247473,85.829848,93.91833,124.755331,74.255083,168.187814,100.981169,104.904906,98.17251,100.798856
SEC61G,796.800707,751.469626,757.114392,567.184911,736.071483,708.164123,456.558579,295.911457,475.450265,332.777783,613.388392,609.918621,573.214759,966.817742,610.889559,460.2437,485.483894,595.531058,473.0726,438.108139,463.751387,549.106828,653.562435,521.46712,471.487805,573.878685,881.782313,522.240264,596.688413,659.736491,630.48696
SELE,41.48158,137.293632,256.360697,670.514205,160.330807,150.880329,499.196777,490.582709,154.794963,178.560628,124.342343,94.513374,167.227542,245.457986,88.671033,221.281861,200.148721,415.334886,238.912537,90.817867,184.031318,129.960527,163.695136,145.454743,88.771868,133.839459,119.956265,172.935362,114.17596,120.304383,245.244275
SELENOM,869.237135,674.521947,865.543539,834.447396,940.473119,855.48772,208.059743,132.383888,797.909703,529.533275,537.86945,545.372903,685.043574,735.308434,991.861478,378.896989,603.404027,587.078359,440.771882,576.354069,435.873562,456.382772,754.103295,504.514352,660.804495,558.060549,1162.039994,576.532974,760.727612,662.492211,639.628032
SERPINA3,29.599922,57.09588,91.602383,38.713291,42.781738,40.621627,0.122172,40.9981,59.536524,56.341337,68.210657,23.340193,28.067706,13.561215,32.638658,8.181692,4.633985,61.858387,8.377243,3.866418,3.390546,5.349465,10.400779,7.120162,32.090793,5.737148,52.133242,23.630411,241.715603,10.592297,8.399905
